timestamp,latitude,longitude,altitude,course,course_accuracy,horizontal_accuracy,vertical_accuracy,speed,speed_accuracy
2023-02-08T18:09:33.556Z,45.007598876953125,-87.32479858398438,186.8067626953125,0.0,0.0,19.159000396728516,0.9334231019020081,0.0,0.0
2023-02-08T18:09:41.401Z,45.00764083862305,-87.3245620727539,188.59999084472656,68.38809967041016,0.0,17.69099998474121,0.9511256814002991,0.873235285282135,0.0
2023-02-08T18:09:43.098Z,45.00768280029297,-87.3245620727539,188.59999084472656,58.193904876708984,0.0,19.464000701904297,1.0314069986343384,0.8171769976615906,0.0
2023-02-08T18:09:50.454Z,45.00768280029297,-87.3245620727539,188.59999084472656,351.44610595703125,0.0,17.3439998626709,1.0498489141464233,0.2125411331653595,0.0
2023-02-08T18:09:53.848Z,45.00769805908203,-87.3245620727539,188.59999084472656,280.01068115234375,0.0,19.694000244140625,1.0359307527542114,0.36725232005119324,0.0
2023-02-08T18:09:57.810Z,45.007713317871094,-87.32453918457031,188.59999084472656,250.65771484375,0.0,19.631999969482422,1.0764950513839722,0.6857312321662903,0.0
2023-02-08T18:10:02.285Z,45.007720947265625,-87.32453918457031,188.59999084472656,248.24407958984375,0.0,20.051000595092773,1.0948723554611206,0.7097100019454956,0.0
2023-02-08T18:10:03.920Z,45.00773620605469,-87.32453918457031,188.59999084472656,265.1403503417969,0.0,20.67799949645996,1.13844895362854,0.34299564361572266,0.0
2023-02-08T18:10:05.053Z,45.00773620605469,-87.32453918457031,188.59999084472656,309.76336669921875,0.0,20.51799964904785,1.13844895362854,0.2347767949104309,0.0
2023-02-08T18:10:12.973Z,45.007781982421875,-87.32453918457031,188.5,327.05865478515625,0.0,21.070999145507812,3.7570292949676514,0.39521080255508423,0.0
2023-02-08T18:10:14.670Z,45.00783920288086,-87.32452392578125,188.5,326.34063720703125,0.0,20.659000396728516,3.7570292949676514,0.5280879139900208,0.0
2023-02-08T18:10:27.118Z,45.00790023803711,-87.32451629638672,189.59999084472656,307.95269775390625,0.0,14.984000205993652,3.9018428325653076,0.33084923028945923,0.0
2023-02-08T18:10:37.190Z,45.00794219970703,-87.32449340820312,188.59999084472656,68.06748962402344,0.0,11.812000274658203,3.704353094100952,0.8110250234603882,0.0
2023-02-08T18:10:41.942Z,45.0079460144043,-87.32444763183594,188.59999084472656,97.38516998291016,0.0,14.680000305175781,3.2885029315948486,0.7944695353507996,0.0
2023-02-08T18:10:47.166Z,45.00796127319336,-87.32440185546875,188.59999084472656,36.61663818359375,0.0,15.940999984741211,3.3755228519439697,0.8352174162864685,0.0
2023-02-08T18:10:50.939Z,45.00798416137695,-87.32437896728516,188.59999084472656,89.84966278076172,0.0,18.40399932861328,3.125070095062256,0.35424432158470154,0.0
2023-02-08T18:10:56.565Z,45.00798797607422,-87.3243637084961,188.59999084472656,74.13957214355469,0.0,16.40399932861328,3.1715378761291504,1.1902048587799072,0.0
2023-02-08T18:11:08.628Z,45.00802993774414,-87.3243179321289,188.59999084472656,41.11600112915039,0.0,19.613000869750977,3.0191099643707275,1.0019803047180176,0.0
2023-02-08T18:11:09.230Z,45.008148193359375,-87.32427978515625,188.5,37.7357292175293,48.61077117919922,10.39799976348877,2.787687301635742,1.0128968954086304,0.9734988212585449
2023-02-08T18:11:19.647Z,45.008235931396484,-87.32426452636719,188.5,113.24381256103516,0.0,83.8499984741211,2.8230278491973877,1.313910722732544,0.0
2023-02-08T18:11:20.194Z,45.00828170776367,-87.32426452636719,188.5,7.856749534606934,36.00115203857422,5.874000072479248,2.7106571197509766,0.9859462380409241,1.012422800064087
2023-02-08T18:11:27.622Z,45.00834655761719,-87.32426452636719,188.5,116.77645111083984,0.0,86.5790023803711,2.6720938682556152,0.7434879541397095,0.0
2023-02-08T18:11:30.298Z,45.008365631103516,-87.32428741455078,188.59999084472656,351.5130615234375,35.57146453857422,7.080999851226807,2.570495128631592,1.3908984661102295,1.0208330154418945
2023-02-08T18:11:40.619Z,45.008365631103516,-87.32428741455078,188.59999084472656,344.1959533691406,0.0,100.61000061035156,2.5513925552368164,1.143876314163208,0.0
2023-02-08T18:11:41.748Z,45.00840377807617,-87.32428741455078,188.6999969482422,349.04254150390625,0.0,31.2189998626709,2.5219390392303467,0.8914190530776978,0.0
2023-02-08T18:11:42.315Z,45.00844192504883,-87.32428741455078,188.6999969482422,344.29339599609375,0.0,31.427000045776367,2.5365264415740967,0.7443074584007263,0.0
2023-02-08T18:11:43.392Z,45.00849533081055,-87.32428741455078,188.6999969482422,337.8899230957031,0.0,31.65399932861328,2.5365264415740967,0.6136621832847595,0.0
2023-02-08T18:11:51.302Z,45.00858688354492,-87.32427978515625,186.73367309570312,7.574742794036865,44.410282135009766,14.708000183105469,2.5337910652160645,1.1202020645141602,1.0208330154418945
2023-02-08T18:12:00.590Z,45.008670806884766,-87.32424926757812,188.59999084472656,14.012451171875,0.0,117.53900146484375,2.6993303298950195,0.7636579275131226,0.0
2023-02-08T18:12:03.202Z,45.00874710083008,-87.32421875,188.59999084472656,11.11806583404541,46.95241928100586,5.460999965667725,2.6706080436706543,0.9366054534912109,1.0040417909622192
2023-02-08T18:12:11.321Z,45.00883483886719,-87.32418060302734,188.59999084472656,8.99184799194336,46.95241928100586,6.381999969482422,2.6963727474212646,0.973319411277771,1.0040417909622192
2023-02-08T18:12:13.201Z,45.008907318115234,-87.32418060302734,188.59999084472656,9.284378051757812,51.28006362915039,9.329999923706055,2.7148282527923584,1.0451651811599731,0.9873702526092529
2023-02-08T18:12:22.207Z,45.008968353271484,-87.32418060302734,188.5,9.924768447875977,51.28006362915039,12.182999610900879,3.287633180618286,0.9583725333213806,0.9873702526092529
2023-02-08T18:12:23.203Z,45.00905227661133,-87.32418060302734,188.5,1.5850025415420532,51.22831726074219,13.793999671936035,3.4106087684631348,1.1007784605026245,0.9873702526092529
2023-02-08T18:12:29.638Z,45.009151458740234,-87.32418823242188,188.5,352.23480224609375,0.0,11.736000061035156,3.4106087684631348,0.7783156633377075,0.0
2023-02-08T18:12:32.282Z,45.009220123291016,-87.32421875,188.59999084472656,340.32421875,51.22831726074219,9.392999649047852,4.194962501525879,0.838970959186554,0.9873702526092529
2023-02-08T18:12:34.592Z,45.0092658996582,-87.32423400878906,188.59999084472656,347.8801574707031,0.0,10.114999771118164,3.7519452571868896,0.8887629508972168,0.0
2023-02-08T18:12:43.201Z,45.009315490722656,-87.3242416381836,188.59999084472656,349.9670104980469,64.34551239013672,15.449000358581543,3.92691707611084,0.6826748251914978,1.0685036182403564
2023-02-08T18:12:51.950Z,45.00936508178711,-87.32425689697266,188.59999084472656,345.3464660644531,0.0,12.303999900817871,3.92691707611084,0.6383993625640869,0.0
2023-02-08T18:13:03.203Z,45.00945281982422,-87.32428741455078,188.59999084472656,340.0177001953125,52.26433563232422,11.383000373840332,4.148407936096191,0.9151333570480347,0.9818350076675415
2023-02-08T18:13:04.290Z,45.00953674316406,-87.32432556152344,188.59999084472656,335.4420471191406,0.0,6.925000190734863,4.148407936096191,0.8385229706764221,0.0
2023-02-08T18:13:13.203Z,45.00959396362305,-87.32434844970703,188.59999084472656,334.70172119140625,48.83900451660156,5.90500020980835,4.32631778717041,0.7914714217185974,0.9818350076675415
2023-02-08T18:13:20.455Z,45.0096549987793,-87.32437896728516,188.59999084472656,340.956787109375,0.0,8.593999862670898,4.32631778717041,0.7039000391960144,0.0
2023-02-08T18:13:31.950Z,45.00975036621094,-87.32440948486328,188.59999084472656,337.7896728515625,0.0,8.557999610900879,4.426297187805176,0.8188216090202332,0.0
2023-02-08T18:13:40.841Z,45.00983810424805,-87.32440948486328,188.59999084472656,339.9014892578125,0.0,56.75699996948242,4.6051530838012695,0.8924002051353455,0.0
2023-02-08T18:13:52.263Z,45.009925842285156,-87.32440948486328,188.59999084472656,334.2841491699219,0.0,8.446000099182129,4.796705722808838,0.37789949774742126,0.0
2023-02-08T18:13:53.202Z,45.00999450683594,-87.32440948486328,188.59999084472656,3.2413337230682373,0.0,6.8480000495910645,4.805153846740723,0.231584370136261,1.0178899765014648
2023-02-08T18:14:09.727Z,45.0100212097168,-87.32440185546875,188.59999084472656,131.6427459716797,0.0,7.382999897003174,4.792186737060547,1.0148314237594604,0.0
2023-02-08T18:14:13.202Z,45.01005935668945,-87.32437133789062,188.59999084472656,2.390418291091919,35.07054138183594,5.078999996185303,4.9204607009887695,1.6256881952285767,0.9818350076675415
2023-02-08T18:14:19.573Z,45.01013946533203,-87.32437133789062,188.59999084472656,240.1928253173828,0.0,5.4039998054504395,4.9204607009887695,0.7542547583580017,0.0
2023-02-08T18:14:23.201Z,45.01021957397461,-87.3243637084961,188.59999084472656,353.9205322265625,40.37380599975586,5.044000148773193,4.250528335571289,1.4461652040481567,1.0070253610610962
2023-02-08T18:14:30.465Z,45.01028823852539,-87.3243637084961,188.59999084472656,333.1250915527344,0.0,8.776000022888184,4.240768909454346,1.210361123085022,0.0
2023-02-08T18:14:35.789Z,45.010353088378906,-87.3243637084961,188.59999084472656,49.97258377075195,0.0,13.357999801635742,4.340769290924072,1.1973320245742798,0.0
2023-02-08T18:14:41.446Z,45.010398864746094,-87.3243637084961,188.59999084472656,30.7093563079834,0.0,16.25,4.340769290924072,1.2782291173934937,0.0
2023-02-08T18:14:44.727Z,45.01044845581055,-87.3243637084961,191.79998779296875,3.9933810234069824,0.0,18.57699966430664,4.484168529510498,1.4276679754257202,0.0
2023-02-08T18:14:51.959Z,45.010520935058594,-87.32437133789062,191.79998779296875,3.2910549640655518,0.0,23.68899917602539,4.484168529510498,1.4766770601272583,0.0
2023-02-08T18:15:01.139Z,45.01060104370117,-87.32437133789062,191.79998779296875,338.2297668457031,0.0,24.969999313354492,4.541769027709961,0.9299473762512207,0.0
2023-02-08T18:15:10.616Z,45.01066970825195,-87.32437133789062,190.09999084472656,2.740332841873169,0.0,16.020999908447266,4.853023529052734,1.0332609415054321,0.0
2023-02-08T18:15:14.574Z,45.01073455810547,-87.32437133789062,190.09999084472656,27.642744064331055,0.0,23.666000366210938,5.451255798339844,0.9563516974449158,0.0
